no_evenm,annee,DT_ACCDN,HR_ACCDN,CD_ETAT_VICTM,CD_MUNCP,CIVIC_NUMBER,STREET_TYPE,STREET OF ACCIDENT,STREET_DIR,INTERSECTION TYPE,INTERSECTION,INTERSECTION DIRECTION,Geocoding address,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,nb_veh_accdn_c,agecond_1,agecond_2,agecond_3,agecond_4,agecond_5,agecond_6,agecond_7,agecond_8
301430706130007,2007,6/13/2007,8:15,3,66023,,,PIE IX,,,BEAUBIEN,," PIE IX  &  BEAUBIEN , Montreal, QC",0,0,1,1,,,,,,,,
301430707260012,2007,7/26/2007,11:50,3,66023,,,PIE IX,,,ROSEMONT,," PIE IX  &  ROSEMONT , Montreal, QC",0,0,1,1,,,,,,,,
301430708160009,2007,8/16/2007,,3,66023,,,ST MICHEL,,,BELANGER,," ST MICHEL  &  BELANGER , Montreal, QC",0,0,1,1,,,,,,,,
301430708170008,2007,8/17/2007,9:40,3,66023,4435,,BELANGER,,,28E AV,,"4435 BELANGER, Montreal, QC",0,0,1,2,40,,,,,,,
301430708240013,2007,8/24/2007,15:35,3,66023,,,BEAUBIEN,,,16E AV,," BEAUBIEN  &  16E AV , Montreal, QC",0,0,1,1,46,,,,,,,
301430709040009,2007,9/4/2007,15:59,3,66023,,,CHATELAIN,,,ROSEMONT,," CHATELAIN  &  ROSEMONT , Montreal, QC",0,0,1,1,28,,,,,,,
301430709170003,2007,9/17/2007,7:40,3,66023,,,BELANGER,,,40E AV,," BELANGER  &  40E AV , Montreal, QC",0,0,1,1,,,,,,,,
301430709170012,2007,9/17/2007,15:15,3,66023,,,ST MICHEL,,,BEAUBIEN,," ST MICHEL  &  BEAUBIEN , Montreal, QC",0,0,1,1,,,,,,,,
301430710060001,2007,10/6/2007,0:15,3,66023,,,PIE IX,,,ROSEMONT,," PIE IX  &  ROSEMONT , Montreal, QC",0,0,1,1,39,,,,,,,
301430710070011,2007,10/7/2007,16:10,3,66023,,,42E AV,,,CHURCHILL,," 42E AV  &  CHURCHILL , Montreal, QC",0,0,1,1,25,,,,,,,
301430710090007,2007,10/9/2007,14:50,3,66023,3625,,BEAUBIEN,,,16E AV,,"3625 BEAUBIEN, Montreal, QC",0,0,1,1,51,,,,,,,
301430710120002,2007,10/12/2007,8:56,3,66023,,,39E AV,,,BELLECHASSE,," 39E AV  &  BELLECHASSE , Montreal, QC",0,0,2,1,37,,,,,,,
301430710120002,2007,10/12/2007,8:56,3,66023,,,39E AV,,,BELLECHASSE,," 39E AV  &  BELLECHASSE , Montreal, QC",0,0,2,1,37,,,,,,,
301430710140008,2007,10/14/2007,19:00,3,66023,,,13E AV,,,BEAUBIEN,," 13E AV  &  BEAUBIEN , Montreal, QC",0,0,1,1,80,,,,,,,
301430710260014,2007,10/26/2007,18:30,3,66023,,,BELANGER,,,1RE AV,," BELANGER  &  1RE AV , Montreal, QC",0,0,1,1,50,,,,,,,
301430710270009,2007,10/27/2007,12:25,3,66023,,,PIE IX,,,BEAUBIEN,," PIE IX  &  BEAUBIEN , Montreal, QC",0,0,1,1,28,,,,,,,
301430710300002,2007,10/30/2007,,3,66023,,,6E AV,,,BELANGER,," 6E AV  &  BELANGER , Montreal, QC",0,0,2,1,87,,,,,,,
301430710300002,2007,10/30/2007,,3,66023,,,6E AV,,,BELANGER,," 6E AV  &  BELANGER , Montreal, QC",0,0,2,1,87,,,,,,,
301430710310006,2007,10/28/2007,23:45,3,66023,,,BEAUBIEN,,,44E AV,," BEAUBIEN  &  44E AV , Montreal, QC",0,0,1,1,63,,,,,,,
301430711020006,2007,11/2/2007,8:29,2,66023,5415,,L'ASSOMPTION,,,,,"5415 L'ASSOMPTION, Montreal, QC",0,1,0,2,42,48,,,,,,
301430711060004,2007,11/6/2007,10:39,3,66023,,,VIAU,,,BELLECHASSE,," VIAU  &  BELLECHASSE , Montreal, QC",0,0,1,1,40,,,,,,,
301430711070010,2007,11/7/2007,16:50,3,66023,,,ROSEMONT,,,27E AV,," ROSEMONT  &  27E AV , Montreal, QC",0,0,1,1,42,,,,,,,
301430711070011,2007,11/7/2007,17:00,3,66023,5415,,L'ASSOMPTION,,,ROSEMONT,,"5415 L'ASSOMPTION, Montreal, QC",0,0,1,1,,,,,,,,
301430711080011,2007,11/8/2007,16:05,2,66023,,,ROSEMONT,,,23E AV,," ROSEMONT  &  23E AV , Montreal, QC",0,1,0,1,53,,,,,,,
301440701040008,2007,1/4/2007,15:54,3,66023,,,ROSEMONT,,,ST MICHEL,," ROSEMONT  &  ST MICHEL , Montreal, QC",0,0,1,1,76,,,,,,,
301440701080006,2007,1/8/2007,12:35,3,66023,,,LAURIER,,,7E AV,," LAURIER  &  7E AV , Montreal, QC",0,0,1,1,40,,,,,,,
301440701100007,2007,1/10/2007,18:20,3,66023,,,MASSON,,,2E,," MASSON  &  2E , Montreal, QC",0,0,1,1,57,,,,,,,
301440701150012,2007,1/15/2007,12:23,3,66023,,,BOURBONNIERE,,,LAURIER,," BOURBONNIERE  &  LAURIER , Montreal, QC",0,0,1,1,31,,,,,,,
301440701280003,2007,1/28/2007,,3,66023,,,ROSEMONT,,,ST MICHEL,," ROSEMONT  &  ST MICHEL , Montreal, QC",0,0,1,1,62,,,,,,,
301440701290008,2007,1/29/2007,13:30,3,66023,,,DANDURAND,,CH,D'IBERVILLE,," DANDURAND  & CH D'IBERVILLE , Montreal, QC",0,0,2,1,42,,,,,,,
301440701290008,2007,1/29/2007,13:30,3,66023,,,DANDURAND,,CH,D'IBERVILLE,," DANDURAND  & CH D'IBERVILLE , Montreal, QC",0,0,2,1,42,,,,,,,
301440702100004,2007,2/10/2007,10:35,3,66023,,,MASSON,,,7E AV,," MASSON  &  7E AV , Montreal, QC",0,0,1,1,51,,,,,,,
301440704240003,2007,4/24/2007,7:35,3,66023,,,HOLT,,,MALLET,," HOLT  &  MALLET , Montreal, QC",0,0,1,1,55,,,,,,,
301440705030004,2007,5/3/2007,8:00,3,66023,,,5E AV,,,ST JOSEPH,," 5E AV  &  ST JOSEPH , Montreal, QC",0,0,1,1,19,,,,,,,
301440705070010,2007,5/5/2007,15:30,3,66023,,,MASSON,,,6E AV,," MASSON  &  6E AV , Montreal, QC",0,0,1,1,,,,,,,,
301440705300015,2007,5/30/2007,17:20,3,66023,17,AV,17E AV,,,MASSON,,"17 AV 17E AV , Montreal, QC",0,0,1,1,32,,,,,,,
301440706170007,2007,6/17/2007,12:22,3,66023,,,BOURBONNIERE,,,RACHEL,," BOURBONNIERE  &  RACHEL , Montreal, QC",0,0,3,2,46,27,,,,,,
301440706190023,2007,6/19/2007,19:10,3,66023,,,6E AV,,,DANDURAND,," 6E AV  &  DANDURAND , Montreal, QC",0,0,1,1,45,,,,,,,
301440707050004,2007,7/5/2007,10:15,3,66023,,,ROSEMONT,,,16E AV,," ROSEMONT  &  16E AV , Montreal, QC",0,0,1,1,20,,,,,,,
301440707080002,2007,7/8/2007,9:46,3,66023,,,ST MICHEL,,,MASSON,," ST MICHEL  &  MASSON , Montreal, QC",0,0,1,2,30,28,,,,,,
301440707140013,2007,7/14/2007,23:15,3,66023,5235,,17E AV,,,LAURIER,,"5235 17E AV, Montreal, QC",0,0,1,1,58,,,,,,,
301440708110005,2007,8/11/2007,7:18,2,66023,,,MASSON,,,7E AV,," MASSON  &  7E AV , Montreal, QC",0,2,1,2,31,28,,,,,,
301440709060008,2007,9/6/2007,12:40,3,66023,,,DANDURAND,,,3E AV,," DANDURAND  &  3E AV , Montreal, QC",0,0,1,1,58,,,,,,,
301440709090005,2007,9/9/2007,10:35,3,66023,,,MIDWAY,,,RACHEL,," MIDWAY  &  RACHEL , Montreal, QC",0,0,1,1,35,,,,,,,
301440710110011,2007,10/11/2007,12:10,3,66023,,,MASSON,,,2E AV,," MASSON  &  2E AV , Montreal, QC",0,0,1,1,,,,,,,,
301440711010017,2007,11/1/2007,12:00,3,66023,,,MEISSON,,,9E,," MEISSON  &  9E , Montreal, QC",0,0,1,1,34,,,,,,,
301440711100003,2007,11/10/2007,,3,66023,,,RACHEL,,,ANDRE LAURENDEAU,," RACHEL  &  ANDRE LAURENDEAU , Montreal, QC",0,0,1,1,,,,,,,,
301440711140022,2007,11/14/2007,19:30,3,66023,,,MASSON,,,12E AV,," MASSON  &  12E AV , Montreal, QC",0,0,1,1,38,,,,,,,
301440711200010,2007,11/20/2007,11:40,3,66023,,,ST MICHEL,,,HOLT,," ST MICHEL  &  HOLT , Montreal, QC",0,0,1,1,58,,,,,,,
301440711240024,2007,11/24/2007,18:15,2,66023,4871,,BELANGER,,,,,"4871 BELANGER, Montreal, QC",0,1,0,1,52,,,,,,,
301440711260031,2007,11/26/2007,17:15,3,66023,,,PIE IX,,,BEAUBIEN,," PIE IX  &  BEAUBIEN , Montreal, QC",0,0,1,1,53,,,,,,,
301440711260033,2007,11/26/2007,18:50,3,66023,,,ROSEMONT,,,PIE IX,," ROSEMONT  &  PIE IX , Montreal, QC",0,0,1,1,43,,,,,,,
301440711270021,2007,11/27/2007,15:45,3,66023,,,ROSEMONT,,,3E AV,," ROSEMONT  &  3E AV , Montreal, QC",0,0,1,1,40,,,,,,,
301440712120008,2007,12/12/2007,9:18,3,66023,,,DANDURAND,,,6E AV,," DANDURAND  &  6E AV , Montreal, QC",0,0,1,1,74,,,,,,,
301440712120026,2007,12/12/2007,18:13,3,66023,,,BELLECHASSE,,,MOLSON,," BELLECHASSE  &  MOLSON , Montreal, QC",0,0,1,1,18,,,,,,,
301440712150012,2007,12/15/2007,13:13,3,66023,,,BELLECHASSE,,BD,PIE IX,," BELLECHASSE  & BD PIE IX , Montreal, QC",0,0,1,1,47,,,,,,,
301440712300020,2007,12/30/2007,22:00,3,66023,,,PIE IX,,,BEAUBIEN,," PIE IX  &  BEAUBIEN , Montreal, QC",0,0,1,1,44,,,,,,,
301450701030010,2007,1/3/2007,13:40,3,66023,,,MAURICE DUPLESSIS,,,27E AV,," MAURICE DUPLESSIS  &  27E AV , Montreal, QC",0,0,1,1,48,,,,,,,
301450701120010,2007,1/12/2007,18:35,3,66023,,,MAURICE DUPLESSIS,,,J J JOUBERT,," MAURICE DUPLESSIS  &  J J JOUBERT , Montreal, QC",0,0,1,1,63,,,,,,,
301450701170007,2007,1/17/2007,10:53,3,66023,,,ARMAND BOMBARDIER,,,PERRAS,," ARMAND BOMBARDIER  &  PERRAS , Montreal, QC",0,0,1,1,27,,,,,,,
301450701290002,2007,1/29/2007,7:24,3,66023,,,MAURICE DUPLESSIS,,,LOUIS H LAFONTAINE,," MAURICE DUPLESSIS  &  LOUIS H LAFONTAINE , Montreal, QC",0,0,1,1,38,,,,,,,
301450702010010,2007,2/1/2007,13:19,3,66023,,,MAURICE DUPLESSIS,,,PIERRE BAILLARGEON,," MAURICE DUPLESSIS  &  PIERRE BAILLARGEON , Montreal, QC",0,0,1,1,76,,,,,,,
301450702190006,2007,2/19/2007,14:05,3,66023,12230,,FERNAND GAUTHIER,,,ANDRE AMPERE,,"12230 FERNAND GAUTHIER, Montreal, QC",0,0,1,1,,,,,,,,
301450702190009,2007,2/19/2007,15:30,3,66023,7000,,MARIE VICTORIN,,,ALBERT HUDON,,"7000 MARIE VICTORIN, Montreal, QC",0,0,1,1,,,,,,,,
301450703150012,2007,3/15/2007,8:00,3,66023,,,ANDRE AMPERE,,,FERNAND GAUTHIER,," ANDRE AMPERE  &  FERNAND GAUTHIER , Montreal, QC",0,0,1,1,,,,,,,,
301450704040011,2007,4/4/2007,20:30,3,66023,,,MAURICE DUPLESSIS,,,FERNAND GAUTHIER,," MAURICE DUPLESSIS  &  FERNAND GAUTHIER , Montreal, QC",0,0,1,1,54,,,,,,,
301450704270005,2007,4/26/2007,16:48,3,66023,,,60E AV,,,5E RUE,," 60E AV  &  5E RUE , Montreal, QC",0,0,1,1,60,,,,,,,
301450704300016,2007,4/30/2007,21:23,3,66023,,,27E AV,,,MAURICE DUPLESSIS,," 27E AV  &  MAURICE DUPLESSIS , Montreal, QC",0,0,2,1,22,,,,,,,
301450704300016,2007,4/30/2007,21:23,3,66023,,,27E AV,,,MAURICE DUPLESSIS,," 27E AV  &  MAURICE DUPLESSIS , Montreal, QC",0,0,2,1,22,,,,,,,
301450705220015,2007,5/22/2007,13:24,3,66023,8315,,MAURICE DUPLESSIS,,,STAT PRIVE,,"8315 MAURICE DUPLESSIS, Montreal, QC",0,0,1,1,56,,,,,,,
301450705290010,2007,5/29/2007,,3,66023,9125,BD,GOUIN,,,48E AV,,"9125 BD GOUIN , Montreal, QC",0,0,1,1,27,,,,,,,
301450706080011,2007,6/8/2007,18:25,3,66023,,,DOM BELLOT,,,RENE DESCARTES,," DOM BELLOT  &  RENE DESCARTES , Montreal, QC",0,0,1,1,,,,,,,,
301450706200001,2007,6/20/2007,0:50,3,66023,,,GABRIELLE ROY,,,50E AV,," GABRIELLE ROY  &  50E AV , Montreal, QC",0,0,1,1,,,,,,,,
301450706220007,2007,6/22/2007,13:45,3,66023,,,JEAN YVES BIGRAS,,,MAURICE DUPLESSIS,," JEAN YVES BIGRAS  &  MAURICE DUPLESSIS , Montreal, QC",0,0,1,1,39,,,,,,,
301450706220013,2007,6/22/2007,17:21,3,66023,7507,,ANDRE ARNOUX,,AV,GILBERT BARBIER,,"7507 ANDRE ARNOUX, Montreal, QC",0,0,1,1,39,,,,,,,
301450706290006,2007,6/29/2007,,3,66023,,,PERRAS,,BD,RIVIERE DES PRAIRIES,," PERRAS  & BD RIVIERE DES PRAIRIES , Montreal, QC",0,0,1,1,,,,,,,,
301450707090018,2007,7/9/2007,20:46,3,66023,,,MAURICE DUPLESSIS,,,27E AV,," MAURICE DUPLESSIS  &  27E AV , Montreal, QC",0,0,1,1,48,,,,,,,
301450707300013,2007,7/30/2007,16:30,3,66023,8260,,MAURICE DUPLESSIS,,,,,"8260 MAURICE DUPLESSIS, Montreal, QC",0,0,1,1,,,,,,,,
301450708050005,2007,8/5/2007,18:55,3,66023,,,ANDRE AMPERE,,,CLEMENT ADER,," ANDRE AMPERE  &  CLEMENT ADER , Montreal, QC",0,0,1,1,19,,,,,,,
301450709040005,2007,9/4/2007,8:41,3,66023,,BD,MAURICE DUPLESSIS,,,PIERRE BAILLARGEON,,"BD MAURICE DUPLESSIS  &  PIERRE BAILLARGEON , Montreal, QC",0,0,1,1,36,,,,,,,
301450709220006,2007,9/22/2007,16:00,3,66023,,,MAURICE DUPLESSIS,,,PIERRE BAILLARGEON,," MAURICE DUPLESSIS  &  PIERRE BAILLARGEON , Montreal, QC",0,0,1,1,45,,,,,,,
301450710010006,2007,10/1/2007,13:15,3,66023,8227,,MAURICE DUPLESSIS,,,,,"8227 MAURICE DUPLESSIS, Montreal, QC",0,0,1,1,48,,,,,,,
301450710100012,2007,10/10/2007,16:40,3,66023,,,ANDRE DUMAS,,,MAURICE DUPLESSIS,," ANDRE DUMAS  &  MAURICE DUPLESSIS , Montreal, QC",0,0,1,1,31,,,,,,,
301450710250010,2007,10/25/2007,18:20,3,66023,8216,,MAURICE DUPLESSIS,,,27E AV,,"8216 MAURICE DUPLESSIS, Montreal, QC",0,0,1,1,46,,,,,,,
301450711130005,2007,11/13/2007,16:13,3,66023,11780,,RIV DES PRAIRIES,,,,,"11780 RIV DES PRAIRIES, Montreal, QC",0,0,1,1,54,,,,,,,
301450711140009,2007,11/14/2007,17:34,3,66023,,,MAURICE DUPLESSIS,,,27E AV,," MAURICE DUPLESSIS  &  27E AV , Montreal, QC",0,0,1,1,68,,,,,,,
301450711150010,2007,11/15/2007,21:18,3,66023,,,MAURICE DUPLESSIS,,,41E AV,," MAURICE DUPLESSIS  &  41E AV , Montreal, QC",0,0,1,1,40,,,,,,,
301450712040002,2007,12/4/2007,7:40,3,66023,,,28E AV,,BD,PERRAS,," 28E AV  & BD PERRAS , Montreal, QC",0,0,1,1,69,,,,,,,
301450712070008,2007,12/7/2007,18:56,2,66023,,,HENRI BOURASSA,,,ARMAND BOMBARDIER,," HENRI BOURASSA  &  ARMAND BOMBARDIER , Montreal, QC",0,1,0,1,,,,,,,,
301460701050004,2007,1/4/2007,12:20,3,66023,,,GALERIES D'ANJOU,,,DE JALESNES,," GALERIES D'ANJOU  &  DE JALESNES , Montreal, QC",0,0,1,1,61,,,,,,,
301460701260017,2007,1/26/2007,16:20,1,66023,7270,,MALICORNE,,,,,"7270 MALICORNE, Montreal, QC",1,0,0,1,22,,,,,,,
301460702020018,2007,2/2/2007,16:00,3,66023,,,BOMBARDIER,,,GALERIES D'ANJOU,," BOMBARDIER  &  GALERIES D'ANJOU , Montreal, QC",0,0,1,1,67,,,,,,,
301460702100006,2007,2/10/2007,16:08,2,66023,7170,,BEAUBIEN,E,,,,"7170 BEAUBIEN, Montreal, QC",0,1,0,1,69,,,,,,,
301460702120002,2007,2/12/2007,8:50,3,66023,,BD,GALERIES D'ANJOU,,,ST ZOTIQUE,,"BD GALERIES D'ANJOU  &  ST ZOTIQUE , Montreal, QC",0,0,1,1,45,,,,,,,
301460702130021,2007,2/13/2007,14:00,3,66023,7055,,JARRY,,,NEUVILLE,,"7055 JARRY, Montreal, QC",0,0,1,1,36,,,,,,,
301460702140002,2007,2/14/2007,2:40,3,66023,7887,,GRENACHE,,,,,"7887 GRENACHE, Montreal, QC",0,0,1,1,52,,,,,,,
301460702150005,2007,2/15/2007,11:06,3,66023,7151,,JEAN TALON,,BD,GALERIES D'ANJOU,,"7151 JEAN TALON, Montreal, QC",0,0,1,1,53,,,,,,,
301460702240008,2007,2/24/2007,13:00,3,66023,7999,BD,GALERIES D'ANJOU,,,DES ROSERAIES,,"7999 BD GALERIES D'ANJOU , Montreal, QC",0,0,1,1,72,,,,,,,
301460703060021,2007,3/6/2007,,3,66023,,BD,GALERIES D'ANJOU,,BD,JEAN TALON,,"BD GALERIES D'ANJOU  & BD JEAN TALON , Montreal, QC",0,0,3,2,38,33,,,,,,
301460703150001,2007,3/15/2007,6:40,2,66023,,,PARKWAY,,,BOMBARDIER,," PARKWAY  &  BOMBARDIER , Montreal, QC",0,1,0,1,65,,,,,,,
301460703280015,2007,3/28/2007,18:15,3,66023,,,BAUDRIERE,,,MONTESQUIEN,," BAUDRIERE  &  MONTESQUIEN , Montreal, QC",0,0,1,1,44,,,,,,,
301460704020002,2007,4/2/2007,9:15,2,66023,7649,,FOURGERAY,,,,,"7649 FOURGERAY, Montreal, QC",0,1,0,1,,,,,,,,
301460704050002,2007,4/5/2007,8:10,3,66023,,BOUL,GALERIES D'ANJOU,,,JARRY,,"BOUL GALERIES D'ANJOU  &  JARRY , Montreal, QC",0,0,1,1,56,,,,,,,
301460704210013,2007,4/21/2007,,3,66023,7150,,JARRY,E,,,,"7150 JARRY, Montreal, QC",0,0,1,1,21,,,,,,,
301460705040011,2007,5/4/2007,20:40,3,66023,,,VAL D'ANJOU,,,TERR VAL D ANJOU,," VAL D'ANJOU  &  TERR VAL D ANJOU , Montreal, QC",0,0,3,2,41,17,,,,,,
301460705050007,2007,5/5/2007,13:10,3,66023,,,JARRY,,,NEUVILLE,," JARRY  &  NEUVILLE , Montreal, QC",0,0,1,1,60,,,,,,,
301460705160015,2007,5/16/2007,20:45,3,66023,7373,,BOMBARDIER,,,RENAUDE LAPOINTE,,"7373 BOMBARDIER, Montreal, QC",0,0,1,1,23,,,,,,,
301460705310013,2007,5/31/2007,18:41,3,66023,,BD,GALERIES D'ANJOU,,,BEAUBIEN,,"BD GALERIES D'ANJOU  &  BEAUBIEN , Montreal, QC",0,0,1,1,22,,,,,,,
301460706100012,2007,6/10/2007,14:14,3,66023,7275,BD,GALERIES D'ANJOU,,,,,"7275 BD GALERIES D'ANJOU , Montreal, QC",0,0,1,1,54,,,,,,,
301460708240008,2007,8/24/2007,12:40,3,66023,,,GALERIES D'ANJOU,,,DE BELFROY,," GALERIES D'ANJOU  &  DE BELFROY , Montreal, QC",0,0,1,1,22,,,,,,,
301460709010011,2007,8/31/2007,0:03,3,66023,,,JARRY,,,PARKWAY,," JARRY  &  PARKWAY , Montreal, QC",0,0,1,1,65,,,,,,,
301460709020002,2007,8/28/2007,13:43,3,66023,6901,,GALERIES D'ANJOU,,,BEAUBIEN,,"6901 GALERIES D'ANJOU, Montreal, QC",0,0,1,1,33,,,,,,,
301460709050015,2007,9/4/2007,21:00,3,66023,,,CHATEAUNEUF,,,DES ORMEAUX,," CHATEAUNEUF  &  DES ORMEAUX , Montreal, QC",0,0,1,1,34,,,,,,,
301460711080005,2007,11/8/2007,9:50,3,66023,7999,BD,GALERIES D'ANJOU,,,JEAN TALON,,"7999 BD GALERIES D'ANJOU , Montreal, QC",0,0,1,1,,,,,,,,
301460711130014,2007,11/13/2007,15:57,3,66023,8100,CH,DU GOLF,,,METROPOLITAIN,,"8100 CH DU GOLF , Montreal, QC",0,0,1,1,28,,,,,,,
301460711140002,2007,11/14/2007,7:15,3,66023,,,GRENACHE,,,RAY LAWSON,," GRENACHE  &  RAY LAWSON , Montreal, QC",0,0,1,1,,,,,,,,
301460711290001,2007,11/29/2007,6:07,3,66023,7100,,JEAN TALON,E,,DES HALLES,,"7100 JEAN TALON, Montreal, QC",0,0,1,1,53,,,,,,,
301460712060009,2007,12/6/2007,17:30,3,66023,7045,,AZILDA,,,,,"7045 AZILDA, Montreal, QC",0,0,1,1,32,,,,,,,
301460712170002,2007,12/17/2007,7:50,3,66023,,,JOSEPH RENAUD,,,DE LA DEVINIERE,," JOSEPH RENAUD  &  DE LA DEVINIERE , Montreal, QC",0,0,1,1,36,,,,,,,
301470701260016,2007,1/26/2007,14:06,3,66023,,,TRIANON,,,SHERBROOKE,," TRIANON  &  SHERBROOKE , Montreal, QC",0,0,1,1,67,,,,,,,
301470704040022,2007,4/4/2007,17:30,3,66023,,,,,,,,,0,0,1,1,59,,,,,,,
301470704100007,2007,4/10/2007,10:33,3,66023,7600,,SHERBROOKE,E,,BOUCHERVILLE,,"7600 SHERBROOKE, Montreal, QC",0,0,1,1,42,,,,,,,
301470704150011,2007,4/15/2007,18:15,3,66023,1882,,DUQUESNE,,,LAFONTAINE,,"1882 DUQUESNE, Montreal, QC",0,0,1,1,,,,,,,,
301470704190019,2007,4/19/2007,16:38,3,66023,,,TRIANON,,,SHERBROOKE,," TRIANON  &  SHERBROOKE , Montreal, QC",0,0,1,1,44,,,,,,,
301470704260009,2007,4/26/2007,13:25,3,66023,,,SHERBROOKE,,,DICKSON,," SHERBROOKE  &  DICKSON , Montreal, QC",0,0,1,1,55,,,,,,,
301470705210006,2007,5/21/2007,13:00,3,66023,,,SHERBROOKE,,,DE REPENTIGNY,," SHERBROOKE  &  DE REPENTIGNY , Montreal, QC",0,0,1,1,30,,,,,,,
301470705220015,2007,5/22/2007,17:05,2,66023,6583,,SHERBROOKE,E,,,,"6583 SHERBROOKE, Montreal, QC",0,1,0,1,57,,,,,,,
301470706120012,2007,6/12/2007,17:10,3,66023,,,BEAUCLERK,,,MARSEILLE,," BEAUCLERK  &  MARSEILLE , Montreal, QC",0,0,1,1,68,,,,,,,
301470706140006,2007,6/14/2007,9:30,3,66023,3067,,ANNE HEBERT,,,MARSEILLE,,"3067 ANNE HEBERT, Montreal, QC",0,0,1,1,46,,,,,,,
301470706150011,2007,6/15/2007,12:45,3,66023,,,BEAUBIEN,,,LANGELIER,," BEAUBIEN  &  LANGELIER , Montreal, QC",0,0,1,1,76,,,,,,,
301470706260011,2007,6/26/2007,11:50,3,66023,5125,,TRIANON,,,FARADON,,"5125 TRIANON, Montreal, QC",0,0,1,1,31,,,,,,,
301470708070010,2007,8/7/2007,17:45,2,66023,3075,,L'ASSOMPTION,,,CHAUVEAU,,"3075 L'ASSOMPTION, Montreal, QC",0,1,0,1,45,,,,,,,
301470708160004,2007,8/16/2007,8:25,1,66023,,,DICKSON,,,NOTRE-DAME,," DICKSON  &  NOTRE-DAME , Montreal, QC",1,0,0,1,20,,,,,,,
301470708290020,2007,8/29/2007,20:49,2,66023,,,SHERBROOKE,,,CARIGNAN,," SHERBROOKE  &  CARIGNAN , Montreal, QC",0,1,0,1,29,,,,,,,
301470709140025,2007,9/14/2007,19:54,2,66023,3109,,ANNE HEBERT,,,MARSEILLE,,"3109 ANNE HEBERT, Montreal, QC",0,1,0,1,27,,,,,,,
301470709190017,2007,9/19/2007,15:50,3,66023,,,HOCHELAGA,,,LACORDAIRE,," HOCHELAGA  &  LACORDAIRE , Montreal, QC",0,0,1,2,38,48,,,,,,
301470709290011,2007,9/29/2007,16:00,1,66023,,,BELANGER,,,ETIENNE BOUCHARD,," BELANGER  &  ETIENNE BOUCHARD , Montreal, QC",1,0,0,1,52,,,,,,,
301470710190003,2007,10/19/2007,8:58,3,66023,,,BOSSUET,,,MARSEILLE,," BOSSUET  &  MARSEILLE , Montreal, QC",0,0,1,1,50,,,,,,,
301470710280011,2007,10/28/2007,18:42,3,66023,,,SOULIGNY,,,DICKSON,," SOULIGNY  &  DICKSON , Montreal, QC",0,0,1,1,42,,,,,,,
301470711010015,2007,11/1/2007,15:10,3,66023,,,SHERBROOKE,,,DE LA PEPINIERE,," SHERBROOKE  &  DE LA PEPINIERE , Montreal, QC",0,0,1,1,72,,,,,,,
301480701030016,2007,1/3/2007,16:55,2,66023,,,HOCHELAGA,,,ST EMILE,," HOCHELAGA  &  ST EMILE , Montreal, QC",0,1,0,1,37,,,,,,,
301480702010014,2007,2/1/2007,16:40,3,66023,2325,,DES ORMEAUX,,,HOCHELAGA,,"2325 DES ORMEAUX, Montreal, QC",0,0,1,1,50,,,,,,,
301480702010017,2007,2/1/2007,17:20,3,66023,2510,,DE BRUXELLES,,,HOCHELAGA,,"2510 DE BRUXELLES, Montreal, QC",0,0,1,1,67,,,,,,,
301480702030010,2007,2/3/2007,17:45,3,66023,,,LEBRUN,,,HOCHELAGA,," LEBRUN  &  HOCHELAGA , Montreal, QC",0,0,1,1,,,,,,,,
301480702230011,2007,2/23/2007,15:11,3,66023,,,HONORE BEAUGRAND,,,HOCHELAGA,," HONORE BEAUGRAND  &  HOCHELAGA , Montreal, QC",0,0,1,1,58,,,,,,,
301480703200003,2007,3/20/2007,8:00,3,66023,,,FORBIN JANSON,,,MOUSSEAU,," FORBIN JANSON  &  MOUSSEAU , Montreal, QC",0,0,1,1,75,,,,,,,
301480706010009,2007,6/1/2007,11:05,3,66023,4755,,HONORE BEAUGRAND,,,,,"4755 HONORE BEAUGRAND, Montreal, QC",0,0,1,1,42,,,,,,,
301480706120007,2007,6/12/2007,15:05,3,66023,2557,,GONTHIER,,,HOCHELAGA,,"2557 GONTHIER, Montreal, QC",0,0,1,1,36,,,,,,,
301480707100008,2007,7/10/2007,9:50,3,66023,2200,,HONORE BEAUGRAND,,,,,"2200 HONORE BEAUGRAND, Montreal, QC",0,0,2,1,40,,,,,,,
301480707110021,2007,7/11/2007,15:15,3,66023,,,HONORE BEAUGRAND,,,HOCHELAGA,," HONORE BEAUGRAND  &  HOCHELAGA , Montreal, QC",0,0,1,1,47,,,,,,,
301480707260001,2007,7/26/2007,,3,66023,5734,,DES ORMEAUX,,,,,"5734 DES ORMEAUX, Montreal, QC",0,0,1,1,,,,,,,,
301480709120003,2007,9/12/2007,8:47,3,66023,,,NOTRE-DAME,,,DES ORMEAUX,," NOTRE-DAME  &  DES ORMEAUX , Montreal, QC",0,0,1,1,35,,,,,,,
301480709260014,2007,9/26/2007,15:55,3,66023,,,PIERRE BERNARD,,,SOULIGNY,," PIERRE BERNARD  &  SOULIGNY , Montreal, QC",0,0,1,1,,,,,,,,
301480710210004,2007,10/21/2007,8:30,3,66023,8732,,SHERBROOKE,,,DES ORMEAUX,,"8732 SHERBROOKE, Montreal, QC",0,0,1,1,37,,,,,,,
